Employee ID,Department,Job Role,Gender,Age,Education,Hiring Date,Salary,Performance Rating,Satisfaction Score,Attrition,Recruitment Source,Training Hours,Years at Company
EMP-04222,Engineering,Software Engineer,Female,43,Master's,2021-11-23,116308,2,1,No,Recruiter,54,2
EMP-04223,Finance,Accountant,Non-Binary,22,Associate Degree,2021-11-05,76875,4,3,No,Indeed,56,2
EMP-04224,Sales,Account Manager,Non-Binary,59,Associate Degree,2016-10-21,80637,1,2,Yes,Referral,12,7
EMP-04225,Operations,Project Manager,Non-Binary,34,PhD,2022-04-07,79502,3,2,No,Recruiter,93,1
EMP-04226,Sales,Sales Executive,Non-Binary,44,Master's,2020-12-22,52063,1,4,No,Company Website,95,3
EMP-04227,Operations,Project Manager,Male,25,PhD,2021-07-13,73365,2,5,Yes,Indeed,49,2
EMP-04228,Engineering,Software Engineer,Non-Binary,39,PhD,2016-05-22,119788,3,4,No,Recruiter,39,7
EMP-04229,Operations,Project Manager,Female,24,Associate Degree,2021-10-31,89488,1,5,No,Recruiter,39,2
EMP-04230,Operations,Project Manager,Non-Binary,29,Master's,2020-07-12,85429,5,4,No,Referral,19,3
EMP-04231,Finance,Financial Analyst,Male,56,PhD,2016-06-29,74848,1,2,No,Referral,89,7
EMP-04232,HR,Recruiter,Male,36,PhD,2021-02-04,82403,2,1,Yes,Referral,97,2
EMP-04233,Marketing,Marketing Analyst,Female,27,Master's,2015-12-02,82360,3,4,No,Recruiter,37,8
EMP-04234,HR,HR Specialist,Non-Binary,59,PhD,2019-03-11,88822,4,4,No,LinkedIn,52,4
EMP-04235,Operations,Operations Coordinator,Female,39,Master's,2022-11-21,71841,5,5,No,Company Website,50,1
EMP-04236,Marketing,Marketing Analyst,Male,31,Master's,2019-05-21,84012,4,1,Yes,Company Website,58,4
EMP-04237,HR,HR Specialist,Male,56,PhD,2022-08-02,54400,2,1,No,Referral,31,1
EMP-04238,Marketing,SEO Specialist,Female,38,PhD,2022-07-25,71641,5,3,No,LinkedIn,60,1
EMP-04239,Marketing,SEO Specialist,Male,32,Bachelor's,2016-07-18,86195,4,4,No,Indeed,54,7
EMP-04240,Finance,Accountant,Male,49,Associate Degree,2023-02-25,100509,5,2,Yes,Recruiter,29,0
EMP-04241,Finance,Financial Analyst,Non-Binary,51,Master's,2023-01-21,89513,4,1,No,LinkedIn,80,0
EMP-04242,Operations,Operations Coordinator,Male,36,Associate Degree,2015-01-07,65936,3,4,No,LinkedIn,30,8
EMP-04243,Marketing,Marketing Analyst,Male,55,PhD,2018-12-29,89054,1,5,No,Indeed,42,5
EMP-04244,Finance,Accountant,Male,58,Bachelor's,2015-04-14,88777,5,3,No,LinkedIn,61,8
EMP-04245,Engineering,QA Engineer,Male,54,Master's,2021-03-07,75042,3,1,Yes,Referral,72,2
EMP-04246,Finance,Financial Analyst,Male,46,PhD,2017-10-29,85495,5,2,Yes,Referral,17,6
EMP-04247,Marketing,Marketing Analyst,Female,54,Associate Degree,2018-05-18,64160,4,5,No,LinkedIn,22,5
EMP-04248,Sales,Account Manager,Non-Binary,37,PhD,2022-07-15,60450,2,4,No,Company Website,71,1
EMP-04249,Engineering,Software Engineer,Non-Binary,26,Associate Degree,2021-02-26,79437,2,2,Yes,Referral,15,2
EMP-04250,Engineering,QA Engineer,Non-Binary,39,Associate Degree,2017-11-17,111222,5,3,No,LinkedIn,41,6
EMP-04251,HR,HR Specialist,Male,22,Associate Degree,2022-11-21,71984,3,2,No,Referral,26,1
EMP-04252,Engineering,QA Engineer,Male,56,Associate Degree,2018-02-10,88173,5,4,No,Recruiter,14,5
EMP-04253,Engineering,Software Engineer,Male,37,PhD,2022-07-08,102668,5,1,No,LinkedIn,49,1
EMP-04254,Engineering,QA Engineer,Non-Binary,59,PhD,2020-11-17,107700,1,5,No,Company Website,64,3
EMP-04255,HR,Recruiter,Male,31,PhD,2022-05-03,72548,2,3,No,Indeed,33,1
EMP-04256,Marketing,Marketing Analyst,Non-Binary,28,PhD,2020-10-29,70271,4,3,No,Recruiter,53,3
EMP-04257,Marketing,SEO Specialist,Male,42,Associate Degree,2020-02-03,72114,1,5,Yes,Referral,79,3
EMP-04258,Finance,Financial Analyst,Male,36,Master's,2022-11-14,106500,3,5,No,LinkedIn,92,1
EMP-04259,HR,HR Specialist,Male,23,Master's,2016-04-13,82771,2,2,No,Company Website,75,7
EMP-04260,Marketing,Marketing Analyst,Male,23,Associate Degree,2018-09-19,94606,2,5,No,Referral,87,5
EMP-04261,Sales,Sales Executive,Non-Binary,55,Associate Degree,2016-02-23,52531,4,5,Yes,Recruiter,18,7
EMP-04262,HR,Recruiter,Non-Binary,58,PhD,2015-11-21,90428,3,2,No,Referral,33,8
EMP-04263,Engineering,QA Engineer,Female,48,Bachelor's,2021-06-28,109711,2,5,No,Referral,66,2
EMP-04264,Finance,Financial Analyst,Male,44,Bachelor's,2016-07-22,106063,4,1,Yes,Recruiter,67,7
EMP-04265,Finance,Financial Analyst,Non-Binary,56,Master's,2015-07-06,76876,2,4,No,Recruiter,33,8
EMP-04266,HR,Recruiter,Non-Binary,53,Associate Degree,2016-02-02,79676,4,4,No,Company Website,26,7
EMP-04267,Finance,Financial Analyst,Female,59,PhD,2020-06-10,65927,2,4,No,Referral,55,3
EMP-04268,HR,Recruiter,Non-Binary,52,Bachelor's,2015-10-19,55701,1,5,Yes,Recruiter,68,8
EMP-04269,Sales,Account Manager,Male,55,Bachelor's,2022-01-30,88952,1,2,No,Company Website,40,1
EMP-04270,HR,HR Specialist,Male,46,PhD,2019-10-18,72592,1,2,No,Company Website,30,4
EMP-04271,Finance,Accountant,Female,32,Bachelor's,2017-01-18,82135,3,5,No,Referral,66,6
EMP-04272,Engineering,QA Engineer,Non-Binary,25,Master's,2017-05-20,102406,3,3,No,Company Website,98,6
EMP-04273,Operations,Project Manager,Male,53,Master's,2020-07-02,67155,5,2,No,Company Website,93,3
EMP-04274,HR,Recruiter,Male,42,Bachelor's,2015-10-04,66452,3,1,No,Company Website,98,8
EMP-04275,Operations,Operations Coordinator,Male,31,PhD,2021-02-15,82313,5,3,No,Referral,39,2
EMP-04276,HR,HR Specialist,Non-Binary,57,Bachelor's,2016-06-22,76019,4,3,No,Indeed,56,7
EMP-04277,Operations,Operations Coordinator,Female,23,Master's,2021-12-14,64377,4,4,No,Company Website,10,2
EMP-04278,Marketing,SEO Specialist,Non-Binary,33,Bachelor's,2023-03-16,78217,3,4,No,Recruiter,16,0
EMP-04279,Marketing,Marketing Analyst,Non-Binary,29,Bachelor's,2015-01-27,67948,4,4,No,Indeed,72,8
EMP-04280,Sales,Sales Executive,Male,43,Master's,2017-02-16,57406,1,2,No,Referral,86,6
EMP-04281,Operations,Operations Coordinator,Non-Binary,34,Master's,2022-10-10,95176,5,5,No,Company Website,15,1
EMP-04282,Engineering,DevOps,Non-Binary,49,Bachelor's,2017-12-14,99017,1,1,Yes,Referral,21,6
EMP-04283,Sales,Account Manager,Male,57,Bachelor's,2017-01-28,76709,4,5,No,Referral,14,6
EMP-04284,Operations,Operations Coordinator,Non-Binary,53,PhD,2021-12-15,93044,4,3,No,Referral,94,2
EMP-04285,Sales,Sales Executive,Female,35,Associate Degree,2023-03-17,48995,1,2,No,Referral,49,0
EMP-04286,Engineering,DevOps,Male,27,Associate Degree,2019-12-15,119864,1,2,No,LinkedIn,57,4
EMP-04287,Sales,Sales Executive,Female,59,Master's,2022-12-05,61197,5,1,Yes,Referral,23,1
EMP-04288,HR,HR Specialist,Female,32,Associate Degree,2022-10-29,84992,4,1,No,Referral,47,1
EMP-04289,Marketing,Marketing Analyst,Female,56,Bachelor's,2017-05-27,84317,4,1,No,Indeed,97,6
EMP-04290,HR,HR Specialist,Non-Binary,29,PhD,2016-11-30,62204,2,5,No,Company Website,88,7
EMP-04291,Engineering,QA Engineer,Male,31,Master's,2021-03-13,102073,2,5,No,Indeed,29,2
EMP-04292,Sales,Account Manager,Male,59,PhD,2017-05-18,53704,1,5,No,Referral,91,6
EMP-04293,Marketing,Marketing Analyst,Non-Binary,50,PhD,2016-09-14,65134,2,1,No,Referral,21,7
EMP-04294,Operations,Project Manager,Male,28,Master's,2018-05-12,68819,4,2,Yes,Company Website,97,5
EMP-04295,Engineering,Software Engineer,Non-Binary,24,Bachelor's,2016-11-06,85277,5,1,No,Referral,11,7
EMP-04296,Marketing,SEO Specialist,Male,28,PhD,2018-04-08,85290,1,1,No,Recruiter,44,5
EMP-04297,Marketing,Marketing Analyst,Non-Binary,53,PhD,2020-09-21,57396,1,2,Yes,Referral,21,3
EMP-04298,Marketing,SEO Specialist,Male,31,PhD,2016-04-03,57326,5,4,No,Indeed,67,7
EMP-04299,HR,HR Specialist,Male,58,Master's,2015-12-09,73857,4,1,Yes,Company Website,72,8
EMP-04300,Operations,Operations Coordinator,Male,41,Master's,2020-03-15,63704,5,5,Yes,Company Website,38,3
EMP-04301,Finance,Accountant,Non-Binary,37,PhD,2018-07-30,86670,5,5,No,Recruiter,45,5
EMP-04302,Engineering,DevOps,Female,46,Master's,2022-06-17,86169,3,4,No,Indeed,78,1
EMP-04303,Operations,Operations Coordinator,Female,25,Bachelor's,2020-10-01,88360,1,1,No,Referral,91,3
EMP-04304,Engineering,DevOps,Male,33,PhD,2018-10-08,112876,3,2,No,LinkedIn,44,5
EMP-04305,Sales,Account Manager,Male,55,PhD,2020-08-15,54339,3,3,No,Company Website,74,3
EMP-04306,Sales,Sales Executive,Non-Binary,48,Master's,2020-08-12,60366,1,5,No,Recruiter,80,3
EMP-04307,Engineering,QA Engineer,Non-Binary,58,PhD,2021-09-19,90372,5,3,No,Recruiter,90,2
EMP-04308,Sales,Account Manager,Male,41,Master's,2021-01-18,79128,5,4,No,Recruiter,64,2
EMP-04309,HR,HR Specialist,Male,28,Master's,2019-11-21,93675,4,5,No,Company Website,17,4
EMP-04310,Marketing,SEO Specialist,Male,40,PhD,2018-06-02,82631,1,2,Yes,LinkedIn,58,5
EMP-04311,Sales,Account Manager,Male,59,Master's,2015-12-17,83856,3,3,No,Referral,72,8
EMP-04312,Finance,Financial Analyst,Non-Binary,28,PhD,2021-05-01,96664,1,4,No,Company Website,98,2
EMP-04313,Finance,Financial Analyst,Male,37,Master's,2023-01-30,72405,2,4,No,Recruiter,46,0
EMP-04314,Operations,Operations Coordinator,Non-Binary,40,PhD,2017-01-19,102380,4,4,No,Referral,24,6
EMP-04315,Operations,Project Manager,Female,49,Master's,2021-01-16,78171,4,5,No,Referral,92,2
EMP-04316,HR,HR Specialist,Male,50,Associate Degree,2017-11-10,60941,4,5,No,Company Website,20,6
EMP-04317,Engineering,QA Engineer,Female,54,Master's,2023-01-11,109687,3,4,No,Referral,69,0
EMP-04318,Engineering,QA Engineer,Male,45,Master's,2019-11-29,115472,4,2,Yes,Indeed,53,4
EMP-04319,Sales,Account Manager,Male,32,PhD,2015-10-18,72955,2,1,No,Indeed,85,8
EMP-04320,Marketing,SEO Specialist,Male,51,Associate Degree,2015-03-24,60257,3,4,No,Recruiter,46,8
EMP-04321,Marketing,SEO Specialist,Male,44,Associate Degree,2022-07-15,66344,2,4,No,LinkedIn,43,1
EMP-04322,Sales,Sales Executive,Female,43,PhD,2016-05-21,76573,5,4,No,Company Website,97,7
EMP-04323,HR,Recruiter,Female,22,Master's,2020-11-22,52672,3,3,Yes,Indeed,77,3
EMP-04324,Operations,Operations Coordinator,Female,56,Bachelor's,2015-10-25,65797,1,4,No,Indeed,88,8
EMP-04325,Operations,Operations Coordinator,Female,51,Bachelor's,2019-01-21,88880,4,3,No,Referral,29,4
EMP-04326,Marketing,Marketing Analyst,Non-Binary,37,PhD,2018-09-13,97733,3,4,No,Referral,26,5
EMP-04327,HR,Recruiter,Non-Binary,45,Master's,2016-02-11,63941,3,5,No,Recruiter,12,7
EMP-04328,Engineering,Software Engineer,Male,47,PhD,2022-03-02,93616,5,3,Yes,Referral,17,1
EMP-04329,Finance,Accountant,Non-Binary,55,Master's,2019-10-06,84089,2,4,No,LinkedIn,55,4
EMP-04330,Operations,Operations Coordinator,Male,50,PhD,2021-09-07,65304,1,2,No,LinkedIn,26,2
EMP-04331,Finance,Financial Analyst,Male,32,Bachelor's,2016-06-19,104204,2,2,Yes,Referral,50,7
EMP-04332,Sales,Sales Executive,Female,49,Associate Degree,2020-03-08,60212,4,5,No,Recruiter,53,3
EMP-04333,Engineering,QA Engineer,Male,48,PhD,2016-10-11,103918,2,1,No,Referral,80,7
EMP-04334,Sales,Sales Executive,Female,57,Bachelor's,2019-09-02,79942,2,1,No,Recruiter,53,4
EMP-04335,Marketing,SEO Specialist,Non-Binary,28,PhD,2017-11-22,79372,4,5,No,Referral,74,6
EMP-04336,Marketing,SEO Specialist,Non-Binary,27,Associate Degree,2018-08-21,97877,2,5,Yes,Company Website,88,5
EMP-04337,Marketing,SEO Specialist,Female,59,Master's,2016-10-28,84741,5,4,No,Indeed,89,7
EMP-04338,Marketing,SEO Specialist,Male,32,Bachelor's,2019-03-02,92473,4,5,No,LinkedIn,49,4
EMP-04339,Operations,Operations Coordinator,Male,26,Bachelor's,2021-05-03,99647,3,1,Yes,LinkedIn,67,2
EMP-04340,HR,Recruiter,Male,37,PhD,2019-04-14,53751,2,1,No,Referral,71,4
EMP-04341,Engineering,Software Engineer,Non-Binary,58,PhD,2017-10-09,96899,4,5,No,Company Website,35,6
EMP-04342,Finance,Accountant,Non-Binary,31,Master's,2022-01-20,97284,4,3,No,Recruiter,11,1
EMP-04343,Engineering,Software Engineer,Male,41,Associate Degree,2015-08-21,87378,3,3,No,LinkedIn,73,8
EMP-04344,Finance,Accountant,Male,44,Associate Degree,2016-09-08,103983,4,2,Yes,LinkedIn,20,7
EMP-04345,Engineering,QA Engineer,Non-Binary,40,Associate Degree,2018-10-06,112112,3,5,Yes,Referral,12,5
EMP-04346,Engineering,DevOps,Female,28,Master's,2017-08-04,108672,4,1,No,Company Website,98,6
EMP-04347,Operations,Operations Coordinator,Non-Binary,29,Master's,2021-10-19,80012,4,1,No,Indeed,17,2
EMP-04348,Finance,Financial Analyst,Male,23,PhD,2022-06-30,102404,1,5,Yes,Company Website,72,1
EMP-04349,Operations,Operations Coordinator,Non-Binary,31,Associate Degree,2022-12-31,92028,5,3,No,Recruiter,96,1
EMP-04350,Sales,Sales Executive,Non-Binary,43,Associate Degree,2021-02-13,88406,2,5,No,Recruiter,76,2
EMP-04351,HR,HR Specialist,Non-Binary,44,Master's,2016-02-14,62468,4,4,Yes,LinkedIn,54,7
EMP-04352,Operations,Project Manager,Non-Binary,47,PhD,2022-03-17,90613,2,1,No,Recruiter,85,1
EMP-04353,Sales,Sales Executive,Non-Binary,51,PhD,2021-11-26,63773,2,5,No,LinkedIn,93,2
EMP-04354,Marketing,Marketing Analyst,Male,44,PhD,2018-01-23,67381,2,4,No,LinkedIn,70,5
EMP-04355,Finance,Financial Analyst,Female,38,Associate Degree,2018-07-28,83291,4,1,No,Recruiter,65,5
EMP-04356,Operations,Project Manager,Non-Binary,43,Bachelor's,2019-08-16,97030,3,3,No,LinkedIn,29,4
EMP-04357,HR,HR Specialist,Female,23,Associate Degree,2017-02-25,56490,1,2,Yes,Recruiter,46,6
EMP-04358,Marketing,SEO Specialist,Male,47,Master's,2015-12-03,79108,4,4,No,LinkedIn,85,8
EMP-04359,Marketing,Marketing Analyst,Non-Binary,53,PhD,2019-10-28,96311,5,3,No,Indeed,11,4
EMP-04360,Operations,Project Manager,Male,34,PhD,2015-03-11,64350,2,2,No,Indeed,56,8
EMP-04361,Sales,Sales Executive,Male,29,PhD,2021-01-02,57280,1,1,No,Company Website,17,2
EMP-04362,Marketing,Marketing Analyst,Non-Binary,23,Associate Degree,2020-08-11,61917,2,2,No,LinkedIn,35,3
EMP-04363,Engineering,QA Engineer,Non-Binary,51,PhD,2018-09-16,106682,4,1,No,Indeed,14,5
EMP-04364,Marketing,SEO Specialist,Non-Binary,25,Associate Degree,2020-04-06,63212,4,1,No,Company Website,84,3
EMP-04365,Engineering,DevOps,Non-Binary,40,Associate Degree,2015-02-10,102691,5,2,Yes,Company Website,22,8
EMP-04366,Marketing,Marketing Analyst,Male,30,Master's,2017-06-12,84428,4,5,No,Company Website,13,6
EMP-04367,Sales,Account Manager,Non-Binary,23,Master's,2015-01-22,50665,1,5,No,Indeed,81,8
EMP-04368,Operations,Operations Coordinator,Non-Binary,42,Master's,2016-03-15,67242,3,1,No,Company Website,28,7
EMP-04369,Engineering,QA Engineer,Female,29,Master's,2015-03-17,100572,5,3,Yes,Indeed,52,8
EMP-04370,Operations,Project Manager,Female,43,PhD,2020-05-02,78288,4,2,Yes,Referral,33,3
EMP-04371,Engineering,DevOps,Male,30,Associate Degree,2019-11-25,93774,3,2,No,Indeed,76,4
EMP-04372,Marketing,Marketing Analyst,Non-Binary,33,PhD,2015-04-07,59695,2,3,No,Company Website,82,8
EMP-04373,HR,Recruiter,Non-Binary,29,Associate Degree,2020-07-23,52897,4,2,Yes,Indeed,32,3
EMP-04374,HR,HR Specialist,Non-Binary,28,Associate Degree,2022-02-22,84941,3,2,Yes,Recruiter,64,1
EMP-04375,HR,Recruiter,Male,25,PhD,2017-06-24,63624,4,3,No,Recruiter,80,6
EMP-04376,Finance,Financial Analyst,Female,57,PhD,2016-10-12,81839,1,1,Yes,LinkedIn,19,7
EMP-04377,Finance,Financial Analyst,Female,57,Master's,2017-12-16,76254,2,3,No,Indeed,63,6
EMP-04378,Sales,Account Manager,Female,48,PhD,2017-06-23,60191,4,2,Yes,Referral,51,6
EMP-04379,Engineering,Software Engineer,Female,55,Master's,2020-09-08,91901,1,4,No,Referral,90,3
EMP-04380,Finance,Financial Analyst,Male,45,Master's,2018-03-18,83089,1,4,No,Company Website,36,5
EMP-04381,HR,HR Specialist,Female,39,Bachelor's,2021-05-12,61891,2,4,No,Company Website,79,2
EMP-04382,Finance,Financial Analyst,Non-Binary,43,Associate Degree,2021-05-31,76410,2,3,Yes,LinkedIn,10,2
EMP-04383,Sales,Account Manager,Female,23,Bachelor's,2016-12-25,70828,3,3,No,Company Website,64,7
EMP-04384,Finance,Financial Analyst,Male,22,Associate Degree,2022-04-22,72442,5,5,No,Referral,15,1
EMP-04385,Marketing,SEO Specialist,Male,40,Bachelor's,2018-09-08,77091,5,2,No,Referral,39,5
EMP-04386,Engineering,DevOps,Non-Binary,25,PhD,2020-10-01,113313,2,2,No,Indeed,65,3
EMP-04387,Sales,Account Manager,Non-Binary,38,PhD,2015-01-13,71507,1,1,Yes,Referral,77,8
EMP-04388,Sales,Sales Executive,Male,51,PhD,2020-01-29,77223,3,1,No,Company Website,10,3
EMP-04389,Marketing,Marketing Analyst,Female,48,Bachelor's,2020-08-23,84252,2,3,No,Company Website,77,3
EMP-04390,Sales,Account Manager,Non-Binary,31,Bachelor's,2019-05-12,81401,5,5,No,LinkedIn,63,4
EMP-04391,Finance,Financial Analyst,Female,36,PhD,2022-03-13,77708,3,1,No,LinkedIn,33,1
EMP-04392,Marketing,Marketing Analyst,Male,56,Master's,2019-02-22,71189,2,4,No,Recruiter,28,4
EMP-04393,Marketing,SEO Specialist,Non-Binary,38,Master's,2021-11-23,98435,1,2,Yes,Indeed,41,2
EMP-04394,Marketing,SEO Specialist,Female,50,Master's,2021-12-21,82087,5,3,No,Company Website,20,2
EMP-04395,HR,HR Specialist,Male,56,Associate Degree,2016-02-10,94055,5,1,Yes,Company Website,98,7
EMP-04396,Finance,Accountant,Non-Binary,29,Bachelor's,2021-02-03,107843,1,5,No,LinkedIn,26,2
EMP-04397,Finance,Accountant,Non-Binary,53,Master's,2016-09-10,84592,5,2,Yes,Referral,59,7
EMP-04398,HR,Recruiter,Male,47,Master's,2016-05-08,85280,2,3,No,Recruiter,60,7
EMP-04399,HR,Recruiter,Non-Binary,46,PhD,2023-01-24,54632,1,1,No,Indeed,97,0
EMP-04400,Sales,Sales Executive,Non-Binary,54,Bachelor's,2020-09-23,81634,2,4,No,LinkedIn,48,3
EMP-04401,Sales,Sales Executive,Non-Binary,42,PhD,2015-07-19,86185,5,3,No,Referral,42,8
EMP-04402,Operations,Operations Coordinator,Female,42,Master's,2018-06-15,68471,5,5,No,Indeed,68,5
EMP-04403,Marketing,Marketing Analyst,Non-Binary,50,Master's,2023-03-07,55016,4,4,No,Referral,29,0
EMP-04404,Engineering,Software Engineer,Non-Binary,49,Associate Degree,2016-04-14,81230,1,5,No,Recruiter,94,7
EMP-04405,Marketing,Marketing Analyst,Non-Binary,46,Associate Degree,2022-07-30,57475,4,2,No,Indeed,83,1
EMP-04406,Marketing,SEO Specialist,Non-Binary,41,PhD,2022-02-20,95882,4,4,No,Recruiter,44,1
EMP-04407,Sales,Account Manager,Male,46,Master's,2017-08-31,79853,1,3,No,Recruiter,53,6
EMP-04408,Operations,Operations Coordinator,Non-Binary,23,Associate Degree,2023-01-18,91063,2,5,No,LinkedIn,78,0
EMP-04409,Engineering,DevOps,Non-Binary,47,Associate Degree,2021-04-07,118271,5,5,No,Indeed,33,2
EMP-04410,Engineering,QA Engineer,Male,51,Associate Degree,2022-05-11,114872,5,5,No,Referral,79,1
EMP-04411,Finance,Accountant,Male,39,Bachelor's,2020-06-01,74617,4,5,No,Recruiter,70,3
EMP-04412,HR,Recruiter,Non-Binary,41,PhD,2018-12-05,92919,2,2,No,Referral,81,5
EMP-04413,Operations,Operations Coordinator,Non-Binary,45,PhD,2020-10-27,61758,2,2,Yes,Referral,22,3
EMP-04414,Finance,Financial Analyst,Female,57,Master's,2018-02-18,105584,2,3,No,Referral,10,5
EMP-04415,Engineering,QA Engineer,Female,47,Associate Degree,2015-06-03,83552,5,4,No,Company Website,59,8
EMP-04416,Marketing,SEO Specialist,Male,26,Bachelor's,2016-09-26,67628,1,2,No,Indeed,20,7
EMP-04417,Finance,Accountant,Non-Binary,24,Master's,2018-03-08,104189,3,2,No,Referral,28,5
EMP-04418,Engineering,DevOps,Male,42,Bachelor's,2022-10-10,106760,5,1,No,Indeed,95,1
EMP-04419,Engineering,QA Engineer,Male,48,Master's,2018-07-08,90695,4,2,No,Indeed,56,5
EMP-04420,Finance,Financial Analyst,Non-Binary,37,PhD,2017-02-19,107721,1,1,No,Indeed,21,6
EMP-04421,Marketing,Marketing Analyst,Female,26,Associate Degree,2020-12-04,94324,5,5,No,Recruiter,90,3
EMP-04422,Marketing,Marketing Analyst,Female,46,PhD,2020-08-17,77528,1,3,No,Company Website,77,3
EMP-04423,Marketing,SEO Specialist,Non-Binary,36,Master's,2016-12-25,90216,4,5,No,Indeed,20,7
EMP-04424,Sales,Sales Executive,Female,29,Master's,2021-06-16,60847,2,1,No,Indeed,40,2
EMP-04425,Finance,Accountant,Male,45,Bachelor's,2017-10-08,66819,1,1,No,Recruiter,51,6
EMP-04426,Operations,Operations Coordinator,Non-Binary,23,PhD,2021-08-24,104121,4,4,No,Company Website,54,2
EMP-04427,Marketing,Marketing Analyst,Male,45,PhD,2022-11-10,98028,2,5,No,Indeed,18,1
EMP-04428,Sales,Account Manager,Male,50,Associate Degree,2019-05-10,58606,5,4,No,Company Website,38,4
EMP-04429,Finance,Financial Analyst,Female,56,Bachelor's,2015-05-18,65385,3,4,Yes,Referral,83,8
EMP-04430,Operations,Operations Coordinator,Male,31,PhD,2022-12-20,76656,3,1,Yes,Indeed,60,1
EMP-04431,HR,HR Specialist,Non-Binary,57,Bachelor's,2018-06-12,68113,3,2,Yes,LinkedIn,10,5
EMP-04432,Marketing,SEO Specialist,Female,44,Bachelor's,2017-02-05,67616,4,2,Yes,Indeed,61,6
EMP-04433,HR,Recruiter,Male,48,PhD,2016-04-19,64640,4,3,No,Company Website,33,7
EMP-04434,Sales,Account Manager,Non-Binary,51,Master's,2022-01-14,53127,1,3,No,Referral,22,1
EMP-04435,Sales,Sales Executive,Female,34,Bachelor's,2022-06-29,45381,1,2,Yes,Recruiter,33,1
EMP-04436,Finance,Accountant,Non-Binary,29,Bachelor's,2016-08-18,100497,1,1,No,Recruiter,72,7
EMP-04437,Operations,Operations Coordinator,Non-Binary,54,Bachelor's,2017-12-11,83801,5,1,Yes,Indeed,18,6
EMP-04438,Sales,Sales Executive,Non-Binary,27,PhD,2015-06-13,69548,5,1,No,LinkedIn,61,8
EMP-04439,Operations,Operations Coordinator,Female,22,Bachelor's,2022-04-19,97573,4,4,No,Indeed,82,1
EMP-04440,Finance,Financial Analyst,Female,31,PhD,2016-08-04,96876,3,4,No,Referral,62,7
EMP-04441,Finance,Financial Analyst,Non-Binary,25,PhD,2020-02-27,104222,5,3,No,LinkedIn,21,3
EMP-04442,HR,Recruiter,Non-Binary,58,Master's,2019-11-23,90316,2,2,Yes,Indeed,97,4
EMP-04443,Finance,Financial Analyst,Male,44,PhD,2016-11-13,83855,2,4,No,Company Website,77,7
EMP-04444,Marketing,SEO Specialist,Non-Binary,25,Bachelor's,2017-12-17,76965,1,3,No,LinkedIn,58,6
EMP-04445,HR,HR Specialist,Female,53,PhD,2019-11-21,50306,4,1,Yes,LinkedIn,25,4
EMP-04446,Marketing,SEO Specialist,Female,23,Associate Degree,2018-06-28,59985,5,5,No,LinkedIn,91,5
EMP-04447,Marketing,Marketing Analyst,Male,44,Bachelor's,2022-07-26,67708,2,1,No,Recruiter,87,1
EMP-04448,Marketing,Marketing Analyst,Non-Binary,35,PhD,2019-10-17,65065,1,5,No,Referral,73,4
EMP-04449,Sales,Sales Executive,Male,24,Associate Degree,2022-04-03,80014,2,4,No,LinkedIn,62,1
EMP-04450,Operations,Operations Coordinator,Male,49,Master's,2022-03-05,100288,4,5,No,LinkedIn,72,1
EMP-04451,Sales,Account Manager,Female,39,Master's,2023-01-26,74400,4,2,No,Company Website,11,0
EMP-04452,Marketing,Marketing Analyst,Male,24,Associate Degree,2015-03-14,67974,3,5,No,Company Website,91,8
